Train_id,Train_name,Train_no,Source,Destitnation,Date,Distance(Km),Sc_arr__time,Act_arr_time,Dealy_min,Season,Run_frequency,Total_Delay_Minutes
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-31,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,13.448827056927783
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-07,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,128.04368514869563
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-05,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,62.53568066814288
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-24,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,29.27074207318495
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-03-31,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,59.7437218728249
E1,Begampura Express,12238,Varanasi,Jammu,2016-01-09,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,78.5817834695161
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-06,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,15.813118445098747
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-03,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,100.70865180847915
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-08,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,1.4613630482774607
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-02,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,35.89223813265107
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-25,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,26.46421741362572
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-31,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,59.61215082650381
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-23,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,74.1634142247433
E9,Begampura Express,12238,Varanasi,Jammu,2024-01-04,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,1.991112071992438
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-24,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,45.16294205187028
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-31,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,92.73160747125857
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-03,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,55.02131288679848
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-06-05,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,17.97356494474509
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-08,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,10.227760157137316
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-08,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,16.64676865077189
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-26,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,35.30523003766703
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-25,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,119.64015271821484
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-07-01,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,61.94043858331139
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-06-03,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,41.16694124890411
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-01,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,52.3155967948605
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-25,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,76.45122327790862
E2,Begampura Express,12238,Varanasi,Jammu,2016-12-25,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,30.300656610649934
E3,Begampura Express,12238,Varanasi,Jammu,2017-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,59.33501408436901
E4,Begampura Express,12238,Varanasi,Jammu,2018-12-23,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,0.0
E5,Begampura Express,12238,Varanasi,Jammu,2019-12-23,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,31.940111125661186
E6,Begampura Express,12238,Varanasi,Jammu,2021-07-09,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,15.844618578388275
E7,Begampura Express,12238,Varanasi,Jammu,2021-12-29,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,29.89574394953272
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-27,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,74.91529964915374
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-28,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,9.657815387701572
E10,Begampura Express,12238,Varanasi,Jammu,2024-12-28,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,36.5180887767363
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-01-24,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,93.36471611216267
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-07-06,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,14.46413224177391
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-31,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,43.98768967279527
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-06,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,22.311737534745934
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-04-08,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,0.0
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-01-22,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,9.431654033693691
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-12-22,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,126.89974155277027
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-25,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,48.41950565506893
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-30,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,28.442120658624933
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-04,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,88.27253954414704
E1,Begampura Express,12238,Varanasi,Jammu,2015-12-23,1260,06:30:00,07:45:00,01:15:00,Winter,Daliy,78.3168776197502
E2,Begampura Express,12238,Varanasi,Jammu,2017-01-09,1260,06:30:00,06:50:00,00:20:00,Winter,Daliy,28.694210450080874
E3,Begampura Express,12238,Varanasi,Jammu,2018-01-08,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,64.75871264947995
E4,Begampura Express,12238,Varanasi,Jammu,2019-01-07,1260,06:30:00,06:40:00,00:10:00,Winter,Daliy,33.25338550244406
E5,Begampura Express,12238,Varanasi,Jammu,2020-01-06,1260,06:30:00,07:00:00,00:30:00,Winter,Daliy,28.724753793490734
E6,Begampura Express,12238,Varanasi,Jammu,2021-06-26,1260,06:30:00,06:35:00,00:05:00,Winter,Daliy,0.0
E7,Begampura Express,12238,Varanasi,Jammu,2022-01-04,1260,06:30:00,07:10:00,00:40:00,Winter,Daliy,61.73997095256385
E8,Begampura Express,12238,Varanasi,Jammu,2022-12-28,1260,06:30:00,08:00:00,01:30:00,Winter,Daliy,95.47022960780917
E9,Begampura Express,12238,Varanasi,Jammu,2023-12-29,1260,06:30:00,06:45:00,00:15:00,Winter,Daliy,0.0
E10,Begampura Express,12238,Varanasi,Jammu,2025-01-05,1260,06:30:00,07:20:00,00:50:00,Winter,Daliy,58.5036978601059
G1,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2016-02-08,1754,10:00:00,11:20:00,01:20:00,Winter,Weekly,77.19384332346095
G2,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2017-06-30,1754,10:00:00,10:45:00,00:45:00,Winter,Weekly,34.33275215694581
G3,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2018-05-25,1754,10:00:00,10:30:00,00:30:00,Winter,Weekly,31.9711438270567
G4,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2019-05-09,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,7.128077950733058
G5,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2020-03-30,1754,10:00:00,10:20:00,00:20:00,Winter,Weekly,14.195831636927894
G6,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2021-02-10,1754,10:00:00,10:10:00,00:10:00,Winter,Weekly,7.607694318959064
G7,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2022-01-01,1754,10:00:00,12:00:00,02:00:00,Winter,Weekly,133.48899501205932
G8,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2023-06-27,1754,10:00:00,11:00:00,01:00:00,Winter,Weekly,75.75802336543865
G9,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2024-05-23,1754,10:00:00,10:35:00,00:35:00,Winter,Weekly,40.68300710888577
G10,Gorakhpur-pune Weekly Express,15029,Gorakhpur,Pune,2025-04-03,1754,10:00:00,11:15:00,01:15:00,Winter,Weekly,73.9428093971524
